epoch,loss,val_loss
0,0.8027334213256836,0.0335751511156559
1,0.030262870714068413,0.03126351535320282
2,0.023356016725301743,0.019514823332428932
3,0.02036312408745289,0.01597878523170948
4,0.018801912665367126,0.022885147482156754
5,0.01755107380449772,0.02320248819887638
6,0.01655053347349167,0.013229725882411003
7,0.01577245071530342,0.013774875551462173
8,0.015523970127105713,0.012013127095997334
9,0.014537197537720203,0.017519304528832436
10,0.013670684769749641,0.0165858156979084
11,0.013199947774410248,0.011713591404259205
12,0.012341576628386974,0.013598799705505371
13,0.01151636615395546,0.010253430344164371
14,0.010560672730207443,0.010872038081288338
15,0.009887468069791794,0.008479899726808071
16,0.009425629861652851,0.009539849124848843
17,0.008808337152004242,0.0075372750870883465
18,0.00849776342511177,0.007605685852468014
19,0.008395355194807053,0.009356701746582985
20,0.007935955189168453,0.006578884553164244
21,0.007813937962055206,0.008869374170899391
22,0.007537026423960924,0.0077868858352303505
23,0.007476837374269962,0.007408556528389454
24,0.007351082284003496,0.005935599561780691
25,0.0071213883347809315,0.008164473809301853
26,0.007052657660096884,0.01248974446207285
27,0.006969092413783073,0.006511543411761522
28,0.00683323061093688,0.006615935359150171
29,0.006718561984598637,0.005299233365803957
30,0.006582553032785654,0.005601309239864349
31,0.006526159588247538,0.006200473289936781
32,0.006422250997275114,0.00684291822835803
33,0.006455817259848118,0.007322209887206554
34,0.006235962733626366,0.005898721516132355
35,0.0061700535006821156,0.008106162771582603
36,0.006202846299856901,0.006571742240339518
37,0.006144869141280651,0.006133059039711952
38,0.0060496022924780846,0.0052619739435613155
39,0.006063943728804588,0.005037163384258747
40,0.006004767958074808,0.005275387782603502
41,0.006025794893503189,0.005036874208599329
42,0.0059310137294232845,0.005101151764392853
43,0.005743696354329586,0.004726954735815525
44,0.005793282296508551,0.004626608453691006
45,0.005891705863177776,0.004862416069954634
46,0.0056632645428180695,0.004608597606420517
47,0.00568876788020134,0.004636067431420088
48,0.005742362234741449,0.004840783774852753
49,0.005688613746315241,0.004671013914048672
50,0.005713811609894037,0.005468303337693214
51,0.005537780467420816,0.004721776582300663
52,0.005660251248627901,0.004881698172539473
53,0.005553436931222677,0.0051756855100393295
54,0.005537182092666626,0.004743617959320545
55,0.0054038953967392445,0.004759944975376129
56,0.005509332288056612,0.004759468138217926
57,0.00537152960896492,0.004729924723505974
58,0.005465781316161156,0.005159115884453058
59,0.005379823502153158,0.0045397924259305
60,0.005469989962875843,0.004836647305637598
61,0.005303925834596157,0.004695562180131674
62,0.005322595592588186,0.005030566360801458
63,0.005364083219319582,0.004784879274666309
64,0.0053061083890497684,0.0046074278652668
65,0.005309110041707754,0.004559008404612541
66,0.005322878714650869,0.004630807787179947
67,0.005207714159041643,0.004728625528514385
68,0.0052521382458508015,0.004294415470212698
69,0.00523016694933176,0.004565393552184105
70,0.005366699770092964,0.004587845876812935
71,0.005347177851945162,0.004393190611153841
72,0.005164660979062319,0.005129302851855755
73,0.00522847194224596,0.0046637775376439095
74,0.0051905326545238495,0.006201247218996286
75,0.0050924113020300865,0.0049144309014081955
76,0.0052463700994849205,0.005003621336072683
77,0.005133362486958504,0.00524252699688077
78,0.00526603264734149,0.004666132386773825
79,0.0050944797694683075,0.004851148463785648
80,0.005175706464797258,0.004711345303803682
81,0.004933580290526152,0.005173121578991413
82,0.005243796389549971,0.005562413018196821
83,0.005198231898248196,0.004589979536831379
84,0.004911176394671202,0.0048531340435147285
85,0.005149361677467823,0.004865388385951519
86,0.005079323425889015,0.004640302155166864
87,0.005095438566058874,0.0045473165810108185
88,0.005023063160479069,0.004554704297333956
89,0.005103237461298704,0.005249527748674154
90,0.004945637658238411,0.004615441896021366
91,0.004933640360832214,0.004489007405936718
92,0.004886472597718239,0.00445221783593297
93,0.004975310061126947,0.004948606248944998
94,0.0049915676936507225,0.00475325109437108
95,0.00498570641502738,0.004481459967792034
96,0.004908630158752203,0.0046487245708703995
97,0.005120840854942799,0.004754350520670414
98,0.004957635421305895,0.0043167066760361195
99,0.004916380625218153,0.0047529153525829315
100,0.004970609676092863,0.0044776033610105515
101,0.005037792958319187,0.004637819714844227
102,0.004934666678309441,0.004910027142614126
103,0.00482177734375,0.004448851104825735
104,0.0051424745470285416,0.004347903188318014
105,0.004840407986193895,0.0043914951384067535
106,0.0048716007731854916,0.004664919339120388
107,0.005064795725047588,0.004621725995093584
108,0.004788958467543125,0.004326718393713236
109,0.004760949872434139,0.004459361080080271
110,0.004795814398676157,0.004733903333544731
111,0.004805237054824829,0.005364512093365192
112,0.0049521406181156635,0.005284587852656841
113,0.004754724446684122,0.004375075455754995
114,0.004836679436266422,0.004620884545147419
115,0.005102043971419334,0.00469081848859787
116,0.005113960709422827,0.005243318621069193
117,0.004853604361414909,0.004724612459540367
118,0.004805129952728748,0.005735684186220169
119,0.004873222671449184,0.0045611183159053326
120,0.004861638881266117,0.00455491105094552
121,0.004832103382796049,0.004864074289798737
122,0.005036668851971626,0.004758904222398996
123,0.005078282207250595,0.004868166521191597
124,0.004692772403359413,0.004493617452681065
125,0.004806081764400005,0.0049469307996332645
126,0.004819202236831188,0.005762909539043903
127,0.004663676489144564,0.004809587262570858
128,0.005109208635985851,0.005656201392412186
129,0.004915204830467701,0.0044335490092635155
130,0.004811244551092386,0.0047233328223228455
131,0.004718630574643612,0.00493448693305254
132,0.004674460273236036,0.0044520203955471516
133,0.004730253014713526,0.004552693571895361
134,0.004811917431652546,0.005054205656051636
135,0.00460811285302043,0.004546896554529667
136,0.004572320729494095,0.004662040155380964
137,0.004677139222621918,0.00482967821881175
138,0.004670829512178898,0.004756227135658264
139,0.004665220621973276,0.005331458058208227
140,0.0047486345283687115,0.004229291342198849
141,0.004581477027386427,0.004476185888051987
142,0.004755053669214249,0.004491536878049374
143,0.004625126253813505,0.004403010476380587
144,0.004555069375783205,0.004115863237529993
145,0.004595967009663582,0.004962234292179346
146,0.0046015772968530655,0.004494054708629847
147,0.0045496621169149876,0.004733755253255367
148,0.004520426504313946,0.004558141343295574
149,0.004554993472993374,0.004821115639060736
150,0.004525430500507355,0.004542432725429535
151,0.004512056242674589,0.005461747758090496
152,0.0046562738716602325,0.004431723151355982
153,0.004487535450607538,0.0046237134374678135
154,0.004574564751237631,0.004805419128388166
155,0.004731561988592148,0.00529536884278059
156,0.004682346247136593,0.004853971302509308
157,0.004644721280783415,0.004742542747408152
158,0.004568565171211958,0.004763501696288586
159,0.005079922266304493,0.004386349581182003
160,0.0046249935403466225,0.004984214901924133
161,0.004441770259290934,0.004502746742218733
162,0.004587529227137566,0.00426763528957963
