epoch,loss,val_loss
167,-2.057605266571045,-1.9878826141357422
168,-2.0514237880706787,-2.0617940425872803
169,-2.051877498626709,-2.0210890769958496
170,-2.049997568130493,-2.0406882762908936
171,-2.053738594055176,-1.7815767526626587
172,-2.053367853164673,-2.056943893432617
173,-2.0535929203033447,-1.9637614488601685
174,-2.052825689315796,-2.0667665004730225
175,-2.055875062942505,-1.846938967704773
176,-2.05590558052063,-1.8922348022460938
177,-2.052241563796997,-1.8356809616088867
178,-2.0566487312316895,-1.9018311500549316
179,-2.0547173023223877,-2.020108699798584
180,-2.05832839012146,-2.0566694736480713
181,-2.0551536083221436,-1.7461436986923218
182,-2.0532121658325195,-2.0834102630615234
183,-2.056516408920288,-2.086010456085205
184,-2.055096387863159,-1.8807307481765747
185,-2.0539095401763916,-1.9732754230499268
186,-2.0547780990600586,-2.0694806575775146
187,-2.05619478225708,-2.067284345626831
188,-2.054105520248413,-2.0583133697509766
189,-2.0541012287139893,-2.024549961090088
190,-2.055637836456299,-1.973637580871582
191,-2.058873414993286,-2.0469515323638916
0,12018893824.0,4.322176456451416
