epoch,loss,val_loss
100,-1.9160722494125366,-1.975441575050354
101,-1.9252963066101074,-1.9418699741363525
102,-1.8961504697799683,-1.9691109657287598
103,-1.933762550354004,-1.9059869050979614
104,-1.943432331085205,-1.973531723022461
105,-1.935320258140564,-1.9420868158340454
106,-1.9258977174758911,-1.9733576774597168
107,-1.9196217060089111,-1.989623785018921
108,-1.9173269271850586,-2.0127511024475098
109,-1.9181649684906006,-1.9683220386505127
110,-1.9232970476150513,-1.9858804941177368
111,-1.9305638074874878,-1.7307488918304443
112,-1.9399405717849731,-1.981399416923523
113,-1.93630850315094,-1.9803355932235718
114,-1.9393831491470337,-1.7777549028396606
115,-1.8845574855804443,-2.002037286758423
116,-1.9268085956573486,-2.0030150413513184
117,-1.9378939867019653,-2.025570869445801
118,-1.9495675563812256,-2.0042355060577393
119,-1.945791482925415,-2.0053884983062744
120,-1.9428987503051758,-2.0112104415893555
121,-1.925195574760437,-1.9879381656646729
122,-1.9460937976837158,-2.017892360687256
123,-1.9487221240997314,-1.9866201877593994
124,-1.951459527015686,-1.9777021408081055
125,-1.9381693601608276,-1.9899606704711914
126,-1.95292329788208,-1.9691768884658813
127,-1.9350759983062744,-1.9862476587295532
128,-1.9661146402359009,-1.7859264612197876
129,-1.9606521129608154,-1.9645665884017944
130,-1.9292176961898804,-1.9417273998260498
131,-1.9463820457458496,-1.8944392204284668
132,-1.9411829710006714,-2.0271739959716797
133,-1.959302544593811,-1.9523344039916992
134,-1.9699593782424927,-2.003518581390381
135,-1.9532264471054077,-1.8078508377075195
136,-1.9520710706710815,-1.8909770250320435
137,-1.9468955993652344,-1.9881665706634521
138,-1.940553069114685,-1.7386302947998047
139,-1.9450803995132446,-1.969150185585022
140,-1.9586818218231201,-2.010256052017212
141,-1.9583989381790161,-1.976661205291748
142,-1.9454970359802246,-1.9788569211959839
143,-1.952662706375122,-1.7680336236953735
144,-1.953052282333374,-1.9387637376785278
145,-1.9563772678375244,-2.021798849105835
146,-1.9701385498046875,-1.9513115882873535
147,-1.929364800453186,-2.014845371246338
148,-1.9664825201034546,-1.947043776512146
149,-1.9569222927093506,-1.8497984409332275
150,-1.960904836654663,-1.7845948934555054
151,-1.9671003818511963,-2.0111918449401855
152,-1.963708519935608,-2.018231153488159
153,-1.9666246175765991,-1.9085077047348022
154,-1.9635889530181885,-2.0237908363342285
155,-1.9620490074157715,-2.0192954540252686
156,-1.9458369016647339,-1.9673742055892944
157,-1.9619086980819702,-1.9717155694961548
158,-1.9628605842590332,-1.8459374904632568
159,-1.9700663089752197,-2.025453805923462
160,-1.9838695526123047,-2.0271153450012207
161,-1.9651647806167603,-2.0254738330841064
162,-1.9492518901824951,-1.9607045650482178
163,-1.9573335647583008,-1.9782776832580566
164,-1.964600682258606,-2.0155131816864014
165,-1.978971242904663,-1.9006768465042114
166,-1.974324107170105,-2.0063273906707764
167,-1.9912773370742798,-2.009749174118042
168,-1.9574570655822754,-2.0127320289611816
169,-1.9591515064239502,-2.008981466293335
170,-1.9742794036865234,-1.872402310371399
171,-1.9759095907211304,-1.9345989227294922
172,-1.976327896118164,-2.0241541862487793
173,-1.9678233861923218,-1.996395468711853
174,-1.960919737815857,-1.7970539331436157
175,-1.9567914009094238,-1.8757637739181519
176,-1.9806052446365356,-2.0145928859710693
177,-1.9801381826400757,-1.99204683303833
178,-1.9859081506729126,-1.9868226051330566
179,-1.961622953414917,-1.9891520738601685
180,-1.9760193824768066,-1.8871756792068481
181,-1.9764549732208252,-1.9783384799957275
182,-1.9843533039093018,-1.9873559474945068
183,-1.982728362083435,-2.0318474769592285
184,-1.9762983322143555,-1.990020751953125
185,-1.9690417051315308,-2.001102924346924
186,-1.9865566492080688,-1.9929909706115723
187,-1.9827802181243896,-1.9751553535461426
188,-1.9750089645385742,-1.996297001838684
189,-1.9835275411605835,-1.9111131429672241
190,-1.9849764108657837,-1.9746512174606323
191,-1.9751719236373901,-1.933566927909851
192,-1.9869904518127441,-2.022993326187134
193,-1.9979156255722046,-2.0324997901916504
194,-1.96601140499115,-1.5987334251403809
195,-1.9725016355514526,-1.84652841091156
196,-1.9898356199264526,-1.9039709568023682
197,-1.9769114255905151,-2.0211243629455566
198,-1.986991047859192,-1.9220128059387207
199,-1.992588758468628,-2.036803722381592
200,-1.9834662675857544,-1.995037317276001
201,-1.983852505683899,-1.8713778257369995
202,-1.9776891469955444,-2.005581855773926
203,-1.9889839887619019,-2.010308027267456
204,-1.9767358303070068,-2.0014214515686035
205,-1.9888898134231567,-1.9639545679092407
206,-1.9908225536346436,-1.872473120689392
207,-1.976629376411438,-1.8146840333938599
208,-2.002284288406372,-1.9288395643234253
209,-1.9941049814224243,-2.008235216140747
210,-1.9804781675338745,-1.9272793531417847
211,-1.985476016998291,-2.0004281997680664
212,-1.994729995727539,-2.040968894958496
213,-1.9888510704040527,-1.9672050476074219
214,-1.9915019273757935,-1.9728037118911743
215,-1.9832122325897217,-2.021287441253662
216,-1.9950568675994873,-2.0022077560424805
217,-1.9969584941864014,-1.994193434715271
218,-1.9825520515441895,-1.9713765382766724
219,-1.9851237535476685,-2.0258560180664062
220,-1.988101840019226,-1.772654414176941
221,-1.9833751916885376,-2.0546913146972656
222,-1.9982739686965942,-2.046874523162842
223,-2.0016446113586426,-1.962878704071045
224,-1.9896631240844727,-2.006430149078369
225,-1.9876983165740967,-1.9480093717575073
226,-1.9836719036102295,-1.9595437049865723
227,-1.9924616813659668,-1.922489881515503
228,-1.993382453918457,-1.988169550895691
229,-1.9883698225021362,-1.8065040111541748
230,-1.9910639524459839,-2.0481903553009033
231,-1.9939820766448975,-2.042131185531616
232,-1.9906871318817139,-2.005561590194702
233,-1.9821081161499023,-1.7487845420837402
234,-1.996461033821106,-2.032973527908325
235,-1.9908479452133179,-1.8840984106063843
236,-1.9804874658584595,-2.01874041557312
237,-1.9965680837631226,-2.0029971599578857
238,-1.993929386138916,-2.019979476928711
239,-1.9955962896347046,-2.0145232677459717
240,-2.0128393173217773,-1.911752462387085
241,-1.9740406274795532,-2.0510916709899902
242,-1.995046854019165,-1.9724596738815308
243,-1.999353289604187,-2.0418102741241455
244,-2.007373571395874,-1.9994990825653076
245,-2.0098764896392822,-1.8344392776489258
246,-1.9920616149902344,-2.0184874534606934
247,-1.9880917072296143,-2.0417280197143555
248,-2.0022759437561035,-1.9515581130981445
249,-1.9933631420135498,-2.0436153411865234
250,-2.0107462406158447,-1.908755898475647
251,-1.991565465927124,-1.9822118282318115
252,-1.995393991470337,-1.97284996509552
253,-1.9990347623825073,-1.967003583908081
254,-1.996176838874817,-2.0349130630493164
255,-1.9952876567840576,-1.832838535308838
256,-2.0051050186157227,-1.9749011993408203
257,-1.9959337711334229,-2.0547409057617188
258,-2.0104994773864746,-1.858193278312683
259,-2.0020058155059814,-2.0074517726898193
260,-1.993588924407959,-2.006347894668579
261,-2.0027856826782227,-2.0145103931427
262,-1.9753375053405762,-1.977555513381958
263,-2.0026299953460693,-2.010075092315674
264,-1.9945917129516602,-1.7386268377304077
265,-1.4007295370101929,-1.6465815305709839
266,-1.6909289360046387,-1.7592369318008423
267,-1.779943585395813,-1.7861413955688477
268,-1.813396692276001,-1.8706674575805664
269,-1.8414766788482666,-1.8601524829864502
270,-1.8573976755142212,-1.9189977645874023
271,-1.8561874628067017,-1.9146463871002197
272,-1.8804510831832886,-1.9409456253051758
273,-1.8873769044876099,-1.931439995765686
274,-1.889697551727295,-1.8893500566482544
275,-1.8942168951034546,-1.9083232879638672
276,-1.887763500213623,-1.900402545928955
277,-1.8940001726150513,-1.8768309354782104
278,-1.8969385623931885,-1.9440457820892334
279,-1.9119170904159546,-1.9565881490707397
280,-1.8990647792816162,-1.8441417217254639
281,-1.9088523387908936,-1.9377741813659668
282,-1.9033558368682861,-1.9439418315887451
283,-1.9272311925888062,-1.7449486255645752
284,-1.8981366157531738,-1.9218202829360962
285,-1.9146524667739868,-1.8853224515914917
286,-1.9095739126205444,-1.854881763458252
287,-1.9347264766693115,-1.937637209892273
288,-1.9079679250717163,-1.8987598419189453
289,-1.907073736190796,-1.8261619806289673
290,-1.9330484867095947,-1.8407737016677856
291,-1.9409664869308472,-1.9824904203414917
292,-1.9490697383880615,-1.9800690412521362
293,-1.9294060468673706,-1.8715147972106934
294,-1.9403156042099,-1.8384116888046265
295,-1.9519789218902588,-1.940326452255249
296,-1.9388585090637207,-1.9257304668426514
297,-1.9439927339553833,-1.9651137590408325
298,-1.9393433332443237,-1.8841273784637451
299,-1.9379874467849731,-1.979452133178711
300,-1.9523882865905762,-1.9736976623535156
301,-1.9588425159454346,-1.9805653095245361
302,-1.946986436843872,-1.9345976114273071
303,-1.9510239362716675,-1.8660287857055664
304,-1.9487584829330444,-1.9364770650863647
305,-1.9527883529663086,-1.8301903009414673
306,-1.9542895555496216,-1.957444429397583
307,-1.9399725198745728,-1.9513282775878906
308,-1.9505175352096558,-1.9928185939788818
309,-1.9478873014450073,-1.7734193801879883
310,-1.9563641548156738,-1.9469373226165771
311,-1.963536262512207,-1.9865715503692627
312,-1.950843334197998,-1.8972572088241577
313,-1.958945393562317,-2.00594425201416
314,-1.9495139122009277,-1.9309289455413818
315,-1.9682239294052124,-2.0124154090881348
316,-1.9664185047149658,-1.99653160572052
317,-1.964759111404419,-1.8778088092803955
318,-1.9657306671142578,-2.013690233230591
319,-1.961000680923462,-1.9670932292938232
320,-1.973262906074524,-2.020601511001587
321,-1.9676746129989624,-1.9925931692123413
322,-1.9683021306991577,-1.9556998014450073
323,-1.965540885925293,-1.9870573282241821
324,-1.9539562463760376,-1.9899983406066895
325,-1.973453164100647,-1.9165446758270264
326,-1.9656860828399658,-2.0036139488220215
327,-1.9622310400009155,-1.9793646335601807
328,-1.9712896347045898,-1.9853214025497437
329,-1.9718698263168335,-1.8124135732650757
330,-1.987345814704895,-1.743114709854126
331,-1.9713047742843628,-1.8598260879516602
332,-1.9695196151733398,-2.0158183574676514
333,-1.9724096059799194,-1.9985132217407227
334,-1.9752076864242554,-2.001508951187134
335,-1.9809770584106445,-1.9061272144317627
336,-1.9630043506622314,-2.022141456604004
337,-1.9798024892807007,-2.0126397609710693
338,-1.9705437421798706,-1.7886221408843994
339,-1.9696929454803467,-1.9929609298706055
340,-1.9701039791107178,-2.021143674850464
341,-1.9733253717422485,-2.005746364593506
342,-1.974816918373108,-2.0142436027526855
343,-1.9893897771835327,-1.9483619928359985
344,-1.976227045059204,-1.9843323230743408
345,-1.975322961807251,-1.627390742301941
346,-1.9671624898910522,-1.930106520652771
347,-1.9769116640090942,-1.8733024597167969
348,-1.9753974676132202,-1.9755709171295166
349,-1.9746512174606323,-1.889546513557434
350,-1.973190188407898,-2.02436900138855
351,-1.985447883605957,-1.9965533018112183
352,-1.9725873470306396,-1.9427564144134521
353,-1.9820139408111572,-2.0010533332824707
354,-1.9807283878326416,-2.001800775527954
355,-1.9578291177749634,-1.953758716583252
356,-1.990828514099121,-1.973537802696228
357,-1.982409954071045,-1.9016693830490112
358,-1.984117031097412,-1.9200688600540161
359,-1.9756295680999756,-2.0251219272613525
360,-1.9889123439788818,-2.0094869136810303
361,-1.9848401546478271,-2.0084633827209473
362,-1.986366868019104,-1.9809367656707764
363,-1.9830281734466553,-1.996803879737854
364,-1.9829100370407104,-1.892480492591858
365,-1.968019962310791,-1.9765574932098389
366,-1.9898431301116943,-1.9265073537826538
367,-1.987929344177246,-2.0165162086486816
368,-1.9963370561599731,-1.7979280948638916
369,-1.9826514720916748,-2.0152225494384766
370,-1.978226661682129,-1.9827910661697388
371,-1.9690581560134888,-2.0234317779541016
372,-1.9957181215286255,-1.98766028881073
373,-1.9810965061187744,-1.854004979133606
374,-1.9863297939300537,-1.9112153053283691
375,-1.9866760969161987,-1.9887810945510864
376,-1.9890333414077759,-2.0077922344207764
377,-1.9872052669525146,-2.018132209777832
378,-1.989935040473938,-1.9346579313278198
379,-1.9877222776412964,-1.9800689220428467
380,-1.987608551979065,-1.9670064449310303
381,-1.9934495687484741,-2.0388917922973633
382,-1.9907166957855225,-1.9656398296356201
383,-1.9726468324661255,-2.0076675415039062
384,-1.979231834411621,-1.9702181816101074
385,-1.9864721298217773,-1.984379529953003
386,-1.9850118160247803,-2.0271100997924805
387,-1.9963632822036743,-1.9548323154449463
388,-2.00075101852417,-2.0161561965942383
389,-1.9818779230117798,-2.0198025703430176
390,-1.9778151512145996,-2.006399393081665
391,-1.9811712503433228,-2.004955530166626
392,-1.9952231645584106,-1.997025728225708
393,-1.9992612600326538,-1.967281699180603
394,-1.9979816675186157,-2.018266201019287
395,-1.985470175743103,-1.9478724002838135
396,-1.9958950281143188,-1.9307137727737427
397,-1.9828335046768188,-1.9919300079345703
398,-1.9833873510360718,-1.9567060470581055
399,-1.9906598329544067,-2.0018391609191895
400,-2.009506940841675,-2.030205011367798
401,-1.980547547340393,-1.8960362672805786
402,-1.9878095388412476,-2.0204412937164307
403,-1.992465615272522,-1.9325823783874512
404,-1.9906169176101685,-2.0175092220306396
405,-2.000502347946167,-1.9882978200912476
406,-2.0003747940063477,-2.005178213119507
407,-1.9871457815170288,-1.9437661170959473
408,-1.9869987964630127,-2.0066614151000977
409,-2.0021438598632812,-1.9715750217437744
410,-1.9934883117675781,-1.9675426483154297
411,-1.9913508892059326,-2.0422427654266357
412,-1.992275357246399,-1.879938006401062
413,-1.9963699579238892,-2.001142740249634
414,-1.9984958171844482,-2.010613203048706
415,-1.9951972961425781,-1.9747613668441772
416,-1.9966541528701782,-2.003819465637207
417,-1.9892657995224,-2.001582622528076
418,-1.992382287979126,-2.0189998149871826
419,-1.9998509883880615,-1.8834168910980225
420,-1.996070384979248,-1.9146674871444702
421,-1.992465853691101,-2.001447916030884
422,-2.0005621910095215,-2.001591444015503
423,-1.978722095489502,-1.9247368574142456
424,-2.000389575958252,-1.9987027645111084
425,-1.9974199533462524,-2.035090684890747
426,-2.000884771347046,-1.9595832824707031
427,-1.9883512258529663,-1.9899569749832153
428,-2.0025904178619385,-1.9564546346664429
429,-1.9987895488739014,-2.0311222076416016
430,-1.9909260272979736,-2.005183696746826
431,-2.0017590522766113,-1.9157519340515137
432,-1.996433138847351,-1.8783385753631592
433,-1.996788740158081,-1.9621449708938599
434,-1.9923439025878906,-1.9107283353805542
435,-2.0125818252563477,-2.031172275543213
436,-2.0070912837982178,-2.0305633544921875
437,-2.000488519668579,-1.9774675369262695
438,-1.997912049293518,-2.0304229259490967
439,-1.9965072870254517,-1.903277039527893
440,-2.005577564239502,-2.041161060333252
441,-1.9952003955841064,-1.9952573776245117
442,-1.9792712926864624,-1.904166579246521
443,-1.9935320615768433,-2.048438549041748
444,-2.0073602199554443,-2.0096819400787354
445,-1.9987396001815796,-2.0050861835479736
446,-1.9933804273605347,-2.004769802093506
447,-1.9959137439727783,-2.025627851486206
448,-2.001444101333618,-1.9770326614379883
449,-2.002107858657837,-1.9717435836791992
450,-2.0003504753112793,-1.9780385494232178
451,-1.9990020990371704,-2.0139315128326416
452,-1.991241455078125,-2.0290749073028564
453,-2.0040786266326904,-2.017512559890747
454,-2.0085322856903076,-1.9931058883666992
455,-1.981719732284546,-2.012833833694458
456,-2.0089898109436035,-2.0024657249450684
457,-2.0089871883392334,-2.047858238220215
458,-2.0110530853271484,-2.0130040645599365
459,-1.9962589740753174,-2.036371946334839
460,-1.999921441078186,-2.018059015274048
461,-2.001309394836426,-2.0245144367218018
462,-2.002359390258789,-2.027754068374634
463,-2.00736665725708,-1.932199478149414
464,-2.0016839504241943,-2.0330464839935303
465,-2.002779483795166,-2.0303943157196045
466,-2.003939628601074,-1.9837430715560913
467,-2.0013890266418457,-2.031602144241333
468,-2.006704330444336,-1.9824742078781128
469,-2.008587598800659,-1.8970617055892944
470,-1.9985978603363037,-2.018514394760132
471,-2.015007734298706,-2.0338964462280273
472,-1.9908806085586548,-2.002929210662842
473,-1.9965033531188965,-1.8577033281326294
474,-2.0102601051330566,-2.0364410877227783
475,-2.0081746578216553,-1.9944640398025513
476,-2.000305414199829,-2.031126022338867
477,-2.0031421184539795,-2.0414812564849854
478,-2.0080065727233887,-2.027989149093628
479,-2.00746750831604,-2.0140600204467773
480,-2.009671926498413,-1.9698436260223389
481,-2.00087308883667,-1.825909972190857
482,-2.0069828033447266,-2.025883197784424
483,-2.002819299697876,-2.0187971591949463
484,-2.0063788890838623,-2.016627550125122
485,-2.013981342315674,-2.025906562805176
486,-1.916733741760254,-1.993429183959961
487,-1.9668645858764648,-2.0108044147491455
488,-1.9848356246948242,-1.9775224924087524
489,-1.9936705827713013,-1.961811900138855
490,-1.991152286529541,-1.9901487827301025
491,-2.003535509109497,-2.029493808746338
492,-1.9972020387649536,-2.0216963291168213
493,-2.0049378871917725,-1.8487389087677002
494,-1.9790929555892944,-2.026171922683716
495,-1.9916926622390747,-2.030386447906494
496,-1.995180368423462,-1.986472487449646
497,-1.989098072052002,-1.9614739418029785
498,-1.9896787405014038,-1.9609884023666382
499,-2.004530191421509,-2.006103754043579
500,-1.9971681833267212,-2.0230906009674072
501,-1.9990288019180298,-2.0350470542907715
502,-2.0062649250030518,-1.989981770515442
503,-1.9993253946304321,-2.0368402004241943
504,-1.998320460319519,-2.0286171436309814
505,-2.00879168510437,-2.010807752609253
506,-1.9972481727600098,-1.9882525205612183
507,-2.0010039806365967,-1.926289677619934
508,-2.0060551166534424,-2.0066795349121094
509,-1.996537446975708,-2.023672580718994
510,-2.000119924545288,-1.9721146821975708
511,-1.9994856119155884,-1.9491902589797974
512,-2.0069398880004883,-2.0206191539764404
513,-2.012017011642456,-1.989772081375122
514,-2.0042097568511963,-1.986951231956482
515,-2.0045273303985596,-2.0299322605133057
516,-2.00750470161438,-1.936166524887085
517,-2.005899667739868,-2.0068705081939697
518,-2.0030410289764404,-2.014346122741699
519,-2.0049831867218018,-1.9548934698104858
520,-2.008514881134033,-2.0214905738830566
521,-2.002753257751465,-1.9840205907821655
522,-2.0080065727233887,-1.8840723037719727
523,-2.006709575653076,-1.8687565326690674
524,-2.008272886276245,-1.987783432006836
525,-2.0061399936676025,-2.031712055206299
526,-2.0022189617156982,-2.0004093647003174
527,-2.012634515762329,-1.917992353439331
528,-2.0030806064605713,-2.028118371963501
529,-2.0115790367126465,-2.0300567150115967
530,-2.010584831237793,-2.017613172531128
531,-2.0152385234832764,-1.9116289615631104
532,-2.0029001235961914,-2.0371601581573486
533,-2.000103712081909,-1.9513458013534546
534,-2.010037422180176,-1.9205195903778076
535,-2.015115737915039,-2.02292537689209
536,6524317.0,1.0703290700912476
537,-0.3177158832550049,-0.9251850843429565
538,-1.1894582509994507,-1.3682466745376587
539,-1.4185889959335327,-1.4982084035873413
540,-1.5174306631088257,-1.5106831789016724
541,-1.600381851196289,-1.6188807487487793
542,-1.6484359502792358,-1.6562141180038452
543,-1.6756969690322876,-1.6989681720733643
544,-1.697444200515747,-1.7612113952636719
545,-1.7365000247955322,-1.6672472953796387
546,-1.7318955659866333,-1.782227635383606
547,-1.7629404067993164,-1.805892825126648
548,-1.7807626724243164,-1.7444671392440796
549,-1.7774995565414429,-1.8029651641845703
550,-1.7948346138000488,-1.7896156311035156
551,-1.7948708534240723,-1.8162583112716675
552,-1.817418098449707,-1.8256696462631226
553,-1.8229060173034668,-1.842635154724121
554,-1.8254730701446533,-1.8556281328201294
555,-1.818605661392212,-1.783436894416809
556,-1.8207578659057617,-1.8578507900238037
557,-1.8221379518508911,-1.793648600578308
558,-1.832944393157959,-1.799276351928711
559,-1.8362139463424683,-1.8205287456512451
560,-1.8454893827438354,-1.8194867372512817
561,-1.8497364521026611,-1.8636184930801392
562,-1.8546444177627563,-1.8579106330871582
563,-1.8419855833053589,-1.86576247215271
564,-1.8515764474868774,-1.8588013648986816
565,-1.8619147539138794,-1.862718105316162
566,-1.8585333824157715,-1.845565676689148
567,-1.867365837097168,-1.8937809467315674
568,-1.8557039499282837,-1.8444428443908691
569,-1.8718318939208984,-1.798820972442627
570,-1.8568795919418335,-1.8926042318344116
571,-1.8672618865966797,-1.8498730659484863
572,-1.879150152206421,-1.8881505727767944
573,-1.8748866319656372,-1.8681426048278809
574,-1.87925124168396,-1.886801838874817
575,-1.879356861114502,-1.778452754020691
576,-1.8784966468811035,-1.9151859283447266
577,-1.8853962421417236,-1.8165069818496704
578,-1.8812412023544312,-1.7013921737670898
579,-1.8830114603042603,-1.8977078199386597
580,-1.8934202194213867,-1.8693076372146606
581,-1.892538070678711,-1.904542088508606
582,31.312490463256836,1.612699270248413
583,-0.5596376061439514,-1.0888092517852783
584,-1.1583691835403442,-1.2769759893417358
585,-1.3304860591888428,-1.334174394607544
586,-1.4141273498535156,-1.4011120796203613
587,-1.4913763999938965,-1.5100537538528442
588,-1.5290806293487549,-1.5859135389328003
589,-1.5637551546096802,-1.6090023517608643
590,-1.4708963632583618,-1.2304933071136475
591,-1.4598482847213745,-1.5645813941955566
592,-1.5667890310287476,-1.6387726068496704
593,-1.5970256328582764,-1.6041367053985596
594,-1.6232306957244873,-1.5904892683029175
595,-1.6240472793579102,-1.640647053718567
596,-1.6564234495162964,-1.6834690570831299
597,-1.64574134349823,-1.647289514541626
598,-1.6764428615570068,-1.5789563655853271
599,-1.6721948385238647,-1.5961648225784302
600,-1.6865326166152954,-1.709720492362976
601,-1.6563799381256104,-1.7223420143127441
602,-1.697677731513977,-1.7104774713516235
603,-1.695373773574829,-1.7343791723251343
604,-1.701282262802124,-1.7596979141235352
605,-1.6991232633590698,-1.7251030206680298
606,-1.6958379745483398,-1.613527774810791
607,-1.7204455137252808,-1.6128758192062378
608,-1.7202696800231934,-1.7588328123092651
609,-1.7146947383880615,-1.7283153533935547
610,-1.7182948589324951,-1.7213259935379028
611,-1.7158575057983398,-1.77326500415802
612,-1.73442804813385,-1.7512818574905396
613,-1.7433091402053833,-1.77554452419281
614,-1.7423572540283203,-1.7920907735824585
615,-1.7487624883651733,-1.7539528608322144
616,-1.721379280090332,-1.7483552694320679
617,-1.7592339515686035,-1.7853786945343018
618,-1.751958966255188,-1.7869017124176025
619,-1.7614458799362183,-1.782944679260254
620,-1.7749916315078735,-1.832420825958252
621,-1.763779640197754,-1.820132851600647
622,-1.7859381437301636,-1.7809642553329468
623,-1.7843726873397827,-1.7564051151275635
624,-1.7881708145141602,-1.7939845323562622
625,-1.7873995304107666,-1.8419417142868042
626,-1.80001962184906,-1.838790774345398
627,-1.7843014001846313,-1.7805083990097046
628,-1.7988591194152832,-1.85452401638031
629,-1.807106614112854,-1.807494878768921
630,-1.8143280744552612,-1.855485439300537
631,-1.8047292232513428,-1.649067759513855
632,-1.8208435773849487,-1.839233160018921
633,-1.8034062385559082,-1.8357887268066406
634,-1.8121304512023926,-1.8491030931472778
635,-1.8084160089492798,-1.8427196741104126
636,-1.8086485862731934,-1.7826859951019287
637,-1.8090002536773682,-1.8257635831832886
638,-1.8282464742660522,-1.8543980121612549
639,-1.827136516571045,-1.7308012247085571
640,-1.8099160194396973,-1.7591456174850464
641,-1.807206630706787,-1.8287956714630127
642,-1.8251087665557861,-1.8832539319992065
643,-1.8144723176956177,-1.7699384689331055
644,-1.8270795345306396,-1.8645896911621094
645,-1.8277862071990967,-1.8348562717437744
646,-1.8289508819580078,-1.9002964496612549
647,-1.8370164632797241,-1.7213302850723267
648,-1.8507956266403198,-1.8445112705230713
649,-1.8500125408172607,-1.829491376876831
650,-1.8425241708755493,-1.4952962398529053
651,-1.8376439809799194,-1.8463479280471802
